Move,Depth,Value,Alpha,Beta
F7,2,-4994,-4994,9961
E8,3,-4994,-4994,9961
F7,2,-4994,-4994,9961
E10,3,-4994,-4994,9961
F7,2,-4994,-4994,9961
F6,3,-4999,-4994,9961
F7,2,-4994,-4994,9961
F8,3,-4994,-4994,9961
F7,2,-4994,-4994,9961
F10,3,-4988,-4994,9961
F7,2,-4988,-4988,9961
F11,3,-4993,-4988,9961
F7,2,-4988,-4988,9961
F12,3,-4994,-4988,9961
F7,2,-4988,-4988,9961
F13,3,-4998,-4988,9961
F7,2,-4988,-4988,9961
G6,3,-4999,-4988,9961
F7,2,-4988,-4988,9961
G7,3,-4949,-4988,9961
F7,2,-4949,-4949,9961
G13,3,-4998,-4949,9961
F7,2,-4949,-4949,9961
H5,3,-4999,-4949,9961
F7,2,-4949,-4949,9961
H6,3,-4949,-4949,9961
F7,2,-4949,-4949,9961
H7,3,-4992,-4949,9961
F7,2,-4949,-4949,9961
H12,3,-4994,-4949,9961
F7,2,-4949,-4949,9961
H13,3,-4994,-4949,9961
F7,2,-4949,-4949,9961
I5,3,-4999,-4949,9961
F7,2,-4949,-4949,9961
I11,3,-4998,-4949,9961
F7,2,-4949,-4949,9961
I12,3,-4999,-4949,9961
F7,2,-4949,-4949,9961
J5,3,-4994,-4949,9961
F7,2,-4949,-4949,9961
J6,3,-4984,-4949,9961
F7,2,-4949,-4949,9961
J7,3,-4938,-4949,9961
F7,2,-4938,-4938,9961
J10,3,-4949,-4938,9961
F7,2,-4938,-4938,9961
J11,3,-4999,-4938,9961
F7,2,-4938,-4938,9961
K5,3,-4989,-4938,9961
F7,2,-4938,-4938,9961
K9,3,-4949,-4938,9961
F7,2,-4938,-4938,9961
K10,3,-4999,-4938,9961
F7,2,-4938,-4938,9961
L5,3,-4994,-4938,9961
F7,2,-4938,-4938,9961
L7,3,5011,-4938,9961
F7,2,5011,5011,9961
L8,3,-4994,5011,9961
F7,2,5011,5011,9961
L9,3,-4999,5011,9961
F7,2,5011,5011,9961
M5,3,-4999,5011,9961
F7,2,5011,5011,9961
M6,3,-4999,5011,9961
F7,2,5011,5011,9961
M7,3,-4999,5011,9961
F7,2,5011,5011,9961
K6,1,5011,-49505,5011
F8,2,-Infinity,-49505,5011
D8,3,-1,-49505,5011
F8,2,-1,-1,5011
D9,3,-5,-1,5011
F8,2,-1,-1,5011
D10,3,-5,-1,5011
F8,2,-1,-1,5011
E7,3,-6,-1,5011
F8,2,-1,-1,5011
E8,3,-1,-1,5011
F8,2,-1,-1,5011
E10,3,-1,-1,5011
F8,2,-1,-1,5011
F7,3,494,-1,5011
F8,2,494,494,5011
F10,3,5,494,5011
F8,2,494,494,5011
F11,3,0,494,5011
F8,2,494,494,5011
F12,3,-1,494,5011
F8,2,494,494,5011
F13,3,-5,494,5011
F8,2,494,494,5011
G7,3,44,494,5011
F8,2,494,494,5011
G13,3,-5,494,5011
F8,2,494,494,5011
H5,3,-6,494,5011
F8,2,494,494,5011
H6,3,44,494,5011
F8,2,494,494,5011
H7,3,1,494,5011
F8,2,494,494,5011
H12,3,-1,494,5011
F8,2,494,494,5011
H13,3,-1,494,5011
F8,2,494,494,5011
I5,3,-6,494,5011
F8,2,494,494,5011
I11,3,-5,494,5011
F8,2,494,494,5011
I12,3,-6,494,5011
F8,2,494,494,5011
J5,3,-1,494,5011
F8,2,494,494,5011
J6,3,9,494,5011
F8,2,494,494,5011
J7,3,55,494,5011
F8,2,494,494,5011
J10,3,44,494,5011
F8,2,494,494,5011
J11,3,494,494,5011
F8,2,494,494,5011
K5,3,4,494,5011
F8,2,494,494,5011
K9,3,44,494,5011
F8,2,494,494,5011
K10,3,-6,494,5011
F8,2,494,494,5011
L5,3,-1,494,5011
F8,2,494,494,5011
L7,3,10004,494,5011
F8,2,10004,494,5011
K6,1,5011,-49505,5011
F10,2,-Infinity,-49505,5011
D8,3,-5,-49505,5011
F10,2,-5,-5,5011
D9,3,-5,-5,5011
F10,2,-5,-5,5011
D10,3,-1,-5,5011
F10,2,-1,-1,5011
E8,3,-1,-1,5011
F10,2,-1,-1,5011
E10,3,-1,-1,5011
F10,2,-1,-1,5011
E11,3,-6,-1,5011
F10,2,-1,-1,5011
F7,3,494,-1,5011
F10,2,494,494,5011
F8,3,-1,494,5011
F10,2,494,494,5011
F11,3,0,494,5011
F10,2,494,494,5011
F12,3,-1,494,5011
F10,2,494,494,5011
F13,3,-5,494,5011
F10,2,494,494,5011
G7,3,44,494,5011
F10,2,494,494,5011
G13,3,-5,494,5011
F10,2,494,494,5011
H5,3,-6,494,5011
F10,2,494,494,5011
H6,3,44,494,5011
F10,2,494,494,5011
H7,3,1,494,5011
F10,2,494,494,5011
H12,3,-1,494,5011
F10,2,494,494,5011
H13,3,-1,494,5011
F10,2,494,494,5011
I5,3,-6,494,5011
F10,2,494,494,5011
I11,3,-5,494,5011
F10,2,494,494,5011
I12,3,-6,494,5011
F10,2,494,494,5011
J5,3,-1,494,5011
F10,2,494,494,5011
J6,3,9,494,5011
F10,2,494,494,5011
J7,3,55,494,5011
F10,2,494,494,5011
J10,3,44,494,5011
F10,2,494,494,5011
J11,3,494,494,5011
F10,2,494,494,5011
K5,3,4,494,5011
F10,2,494,494,5011
K9,3,44,494,5011
F10,2,494,494,5011
K10,3,-6,494,5011
F10,2,494,494,5011
L5,3,-1,494,5011
F10,2,494,494,5011
L7,3,10004,494,5011
F10,2,10004,494,5011
K6,1,5011,-49505,5011
F11,2,-Infinity,-49505,5011
D8,3,-44,-49505,5011
F11,2,-44,-44,5011
D9,3,-48,-44,5011
F11,2,-44,-44,5011
D10,3,-44,-44,5011
F11,2,-44,-44,5011
E8,3,-44,-44,5011
F11,2,-44,-44,5011
E10,3,-44,-44,5011
F11,2,-44,-44,5011
E11,3,451,-44,5011
F11,2,451,451,5011
E12,3,-49,451,5011
F11,2,451,451,5011
F7,3,451,451,5011
F11,2,451,451,5011
F8,3,-44,451,5011
F11,2,451,451,5011
F10,3,-38,451,5011
F11,2,451,451,5011
F12,3,-44,451,5011
F11,2,451,451,5011
F13,3,-48,451,5011
F11,2,451,451,5011
G7,3,1,451,5011
F11,2,451,451,5011
G13,3,-48,451,5011
F11,2,451,451,5011
H5,3,-49,451,5011
F11,2,451,451,5011
H6,3,1,451,5011
F11,2,451,451,5011
H7,3,-42,451,5011
F11,2,451,451,5011
H12,3,-44,451,5011
F11,2,451,451,5011
H13,3,-48,451,5011
F11,2,451,451,5011
I5,3,-49,451,5011
F11,2,451,451,5011
I11,3,452,451,5011
F11,2,452,452,5011
I12,3,-49,452,5011
F11,2,452,452,5011
J5,3,-44,452,5011
F11,2,452,452,5011
J6,3,-34,452,5011
F11,2,452,452,5011
J7,3,12,452,5011
F11,2,452,452,5011
J10,3,1,452,5011
F11,2,452,452,5011
J11,3,451,452,5011
F11,2,452,452,5011
K5,3,-39,452,5011
F11,2,452,452,5011
K9,3,1,452,5011
F11,2,452,452,5011
K10,3,-49,452,5011
F11,2,452,452,5011
L5,3,-44,452,5011
F11,2,452,452,5011
L7,3,9961,452,5011
F11,2,9961,452,5011
K6,1,5011,-49505,5011
F12,2,-Infinity,-49505,5011
D8,3,5,-49505,5011
F12,2,5,5,5011
D9,3,1,5,5011
F12,2,5,5,5011
D10,3,5,5,5011
F12,2,5,5,5011
E8,3,5,5,5011
F12,2,5,5,5011
E10,3,5,5,5011
F12,2,5,5,5011
E11,3,0,5,5011
F12,2,5,5,5011
E12,3,0,5,5011
F12,2,5,5,5011
E13,3,0,5,5011
F12,2,5,5,5011
F7,3,500,5,5011
F12,2,500,500,5011
F8,3,5,500,5011
F12,2,500,500,5011
F10,3,11,500,5011
F12,2,500,500,5011
F11,3,6,500,5011
F12,2,500,500,5011
F13,3,1,500,5011
F12,2,500,500,5011
G7,3,50,500,5011
F12,2,500,500,5011
G13,3,1,500,5011
F12,2,500,500,5011
H5,3,0,500,5011
F12,2,500,500,5011
H6,3,50,500,5011
F12,2,500,500,5011
H7,3,7,500,5011
F12,2,500,500,5011
H12,3,1,500,5011
F12,2,500,500,5011
H13,3,5,500,5011
F12,2,500,500,5011
I5,3,0,500,5011
F12,2,500,500,5011
I11,3,1,500,5011
F12,2,500,500,5011
I12,3,0,500,5011
F12,2,500,500,5011
J5,3,5,500,5011
F12,2,500,500,5011
J6,3,15,500,5011
F12,2,500,500,5011
J7,3,61,500,5011
F12,2,500,500,5011
J10,3,50,500,5011
F12,2,500,500,5011
J11,3,500,500,5011
F12,2,500,500,5011
K5,3,10,500,5011
F12,2,500,500,5011
K9,3,50,500,5011
F12,2,500,500,5011
K10,3,0,500,5011
F12,2,500,500,5011
L5,3,5,500,5011
F12,2,500,500,5011
L7,3,10010,500,5011
F12,2,10010,500,5011
K6,1,5011,-49505,5011
F13,2,-Infinity,-49505,5011
D8,3,6,-49505,5011
F13,2,6,6,5011
D9,3,2,6,5011
F13,2,6,6,5011
D10,3,6,6,5011
F13,2,6,6,5011
E8,3,6,6,5011
F13,2,6,6,5011
E10,3,6,6,5011
F13,2,6,6,5011
E12,3,1,6,5011
F13,2,6,6,5011
E13,3,1,6,5011
F13,2,6,6,5011
E14,3,1,6,5011
F13,2,6,6,5011
F7,3,501,6,5011
F13,2,501,501,5011
F8,3,6,501,5011
F13,2,501,501,5011
F10,3,12,501,5011
F13,2,501,501,5011
F11,3,7,501,5011
F13,2,501,501,5011
F12,3,6,501,5011
F13,2,501,501,5011
F14,3,1,501,5011
F13,2,501,501,5011
G7,3,51,501,5011
F13,2,501,501,5011
G13,3,2,501,5011
F13,2,501,501,5011
G14,3,1,501,5011
F13,2,501,501,5011
H5,3,1,501,5011
F13,2,501,501,5011
H6,3,51,501,5011
F13,2,501,501,5011
H7,3,8,501,5011
F13,2,501,501,5011
H12,3,6,501,5011
F13,2,501,501,5011
H13,3,6,501,5011
F13,2,501,501,5011
I5,3,1,501,5011
F13,2,501,501,5011
I11,3,2,501,5011
F13,2,501,501,5011
I12,3,1,501,5011
F13,2,501,501,5011
J5,3,6,501,5011
F13,2,501,501,5011
J6,3,16,501,5011
F13,2,501,501,5011
J7,3,62,501,5011
F13,2,501,501,5011
J10,3,51,501,5011
F13,2,501,501,5011
J11,3,501,501,5011
F13,2,501,501,5011
K5,3,11,501,5011
F13,2,501,501,5011
K9,3,51,501,5011
F13,2,501,501,5011
K10,3,1,501,5011
F13,2,501,501,5011
L5,3,6,501,5011
F13,2,501,501,5011
L7,3,10011,501,5011
F13,2,10011,501,5011
K6,1,5011,-49505,5011
G7,2,-Infinity,-49505,5011
D8,3,-4,-49505,5011
G7,2,-4,-4,5011
D9,3,-8,-4,5011
G7,2,-4,-4,5011
D10,3,-4,-4,5011
G7,2,-4,-4,5011
E8,3,-4,-4,5011
G7,2,-4,-4,5011
E10,3,-4,-4,5011
G7,2,-4,-4,5011
F6,3,-9,-4,5011
G7,2,-4,-4,5011
F7,3,491,-4,5011
G7,2,491,491,5011
F8,3,-8,491,5011
G7,2,491,491,5011
F10,3,2,491,5011
G7,2,491,491,5011
F11,3,-3,491,5011
G7,2,491,491,5011
F12,3,-4,491,5011
G7,2,491,491,5011
F13,3,-8,491,5011
G7,2,491,491,5011
G6,3,91,491,5011
G7,2,491,491,5011
G13,3,-8,491,5011
G7,2,491,491,5011
H5,3,-9,491,5011
G7,2,491,491,5011
H6,3,41,491,5011
G7,2,491,491,5011
H7,3,-6,491,5011
G7,2,491,491,5011
H12,3,-4,491,5011
G7,2,491,491,5011
H13,3,-4,491,5011
G7,2,491,491,5011
I5,3,-9,491,5011
G7,2,491,491,5011
I11,3,-8,491,5011
G7,2,491,491,5011
I12,3,-9,491,5011
G7,2,491,491,5011
J5,3,-4,491,5011
G7,2,491,491,5011
J6,3,6,491,5011
G7,2,491,491,5011
J7,3,52,491,5011
G7,2,491,491,5011
J10,3,1,491,5011
G7,2,491,491,5011
J11,3,491,491,5011
G7,2,491,491,5011
K5,3,1,491,5011
G7,2,491,491,5011
K9,3,41,491,5011
G7,2,491,491,5011
K10,3,-9,491,5011
G7,2,491,491,5011
L5,3,-4,491,5011
G7,2,491,491,5011
L7,3,10001,491,5011
G7,2,10001,491,5011
K6,1,5011,-49505,5011
G13,2,-Infinity,-49505,5011
D8,3,6,-49505,5011
G13,2,6,6,5011
D9,3,2,6,5011
G13,2,6,6,5011
D10,3,6,6,5011
G13,2,6,6,5011
E8,3,6,6,5011
G13,2,6,6,5011
E10,3,6,6,5011
G13,2,6,6,5011
F7,3,501,6,5011
G13,2,501,501,5011
F8,3,6,501,5011
G13,2,501,501,5011
F10,3,12,501,5011
G13,2,501,501,5011
F11,3,7,501,5011
G13,2,501,501,5011
F12,3,6,501,5011
G13,2,501,501,5011
F13,3,2,501,5011
G13,2,501,501,5011
F14,3,1,501,5011
G13,2,501,501,5011
G7,3,51,501,5011
G13,2,501,501,5011
G14,3,1,501,5011
G13,2,501,501,5011
H5,3,1,501,5011
G13,2,501,501,5011
H6,3,51,501,5011
G13,2,501,501,5011
H7,3,8,501,5011
G13,2,501,501,5011
H12,3,6,501,5011
G13,2,501,501,5011
H13,3,6,501,5011
G13,2,501,501,5011
H14,3,1,501,5011
G13,2,501,501,5011
I5,3,1,501,5011
G13,2,501,501,5011
I11,3,2,501,5011
G13,2,501,501,5011
I12,3,1,501,5011
G13,2,501,501,5011
J5,3,6,501,5011
G13,2,501,501,5011
J6,3,16,501,5011
G13,2,501,501,5011
J7,3,62,501,5011
G13,2,501,501,5011
J10,3,51,501,5011
G13,2,501,501,5011
J11,3,501,501,5011
G13,2,501,501,5011
K5,3,11,501,5011
G13,2,501,501,5011
K9,3,51,501,5011
G13,2,501,501,5011
K10,3,1,501,5011
G13,2,501,501,5011
L5,3,6,501,5011
G13,2,501,501,5011
L7,3,10011,501,5011
G13,2,10011,501,5011
K6,1,5011,-49505,5011
H5,2,-Infinity,-49505,5011
D8,3,1,-49505,5011
H5,2,1,1,5011
D9,3,-3,1,5011
H5,2,1,1,5011
D10,3,1,1,5011
H5,2,1,1,5011
E8,3,1,1,5011
H5,2,1,1,5011
E10,3,1,1,5011
H5,2,1,1,5011
F7,3,496,1,5011
H5,2,496,496,5011
F8,3,1,496,5011
H5,2,496,496,5011
F10,3,7,496,5011
H5,2,496,496,5011
F11,3,2,496,5011
H5,2,496,496,5011
F12,3,1,496,5011
H5,2,496,496,5011
F13,3,-3,496,5011
H5,2,496,496,5011
G4,3,-4,496,5011
H5,2,496,496,5011
G5,3,-4,496,5011
H5,2,496,496,5011
G6,3,-4,496,5011
H5,2,496,496,5011
G7,3,46,496,5011
H5,2,496,496,5011
G13,3,-3,496,5011
H5,2,496,496,5011
H4,3,-4,496,5011
H5,2,496,496,5011
H6,3,46,496,5011
H5,2,496,496,5011
H7,3,3,496,5011
H5,2,496,496,5011
H12,3,1,496,5011
H5,2,496,496,5011
H13,3,1,496,5011
H5,2,496,496,5011
I4,3,-4,496,5011
H5,2,496,496,5011
I5,3,-4,496,5011
H5,2,496,496,5011
I11,3,-3,496,5011
H5,2,496,496,5011
I12,3,-4,496,5011
H5,2,496,496,5011
J5,3,1,496,5011
H5,2,496,496,5011
J6,3,11,496,5011
H5,2,496,496,5011
J7,3,57,496,5011
H5,2,496,496,5011
J10,3,46,496,5011
H5,2,496,496,5011
J11,3,496,496,5011
H5,2,496,496,5011
K5,3,6,496,5011
H5,2,496,496,5011
K9,3,46,496,5011
H5,2,496,496,5011
K10,3,-4,496,5011
H5,2,496,496,5011
L5,3,1,496,5011
H5,2,496,496,5011
L7,3,10006,496,5011
H5,2,10006,496,5011
K6,1,5011,-49505,5011
H6,2,-Infinity,-49505,5011
D8,3,1,-49505,5011
H6,2,1,1,5011
D9,3,-3,1,5011
H6,2,1,1,5011
D10,3,1,1,5011
H6,2,1,1,5011
E8,3,1,1,5011
H6,2,1,1,5011
E10,3,1,1,5011
H6,2,1,1,5011
F7,3,496,1,5011
H6,2,496,496,5011
F8,3,1,496,5011
H6,2,496,496,5011
F10,3,7,496,5011
H6,2,496,496,5011
F11,3,2,496,5011
H6,2,496,496,5011
F12,3,1,496,5011
H6,2,496,496,5011
F13,3,-3,496,5011
H6,2,496,496,5011
G5,3,-4,496,5011
H6,2,496,496,5011
G6,3,-4,496,5011
H6,2,496,496,5011
G7,3,46,496,5011
H6,2,496,496,5011
G13,3,-3,496,5011
H6,2,496,496,5011
H5,3,-4,496,5011
H6,2,496,496,5011
H7,3,2,496,5011
H6,2,496,496,5011
H12,3,1,496,5011
H6,2,496,496,5011
H13,3,1,496,5011
H6,2,496,496,5011
I5,3,-4,496,5011
H6,2,496,496,5011
I11,3,-3,496,5011
H6,2,496,496,5011
I12,3,-4,496,5011
H6,2,496,496,5011
J5,3,1,496,5011
H6,2,496,496,5011
J6,3,11,496,5011
H6,2,496,496,5011
J7,3,57,496,5011
H6,2,496,496,5011
J10,3,46,496,5011
H6,2,496,496,5011
J11,3,496,496,5011
H6,2,496,496,5011
K5,3,6,496,5011
H6,2,496,496,5011
K9,3,6,496,5011
H6,2,496,496,5011
K10,3,-4,496,5011
H6,2,496,496,5011
L5,3,1,496,5011
H6,2,496,496,5011
L7,3,10006,496,5011
H6,2,10006,496,5011
K6,1,5011,-49505,5011
H7,2,-Infinity,-49505,5011
D8,3,-4994,-49505,5011
H7,2,-4994,-4994,5011
D9,3,-4998,-4994,5011
H7,2,-4994,-4994,5011
D10,3,-4994,-4994,5011
H7,2,-4994,-4994,5011
E8,3,-4994,-4994,5011
H7,2,-4994,-4994,5011
E10,3,-4994,-4994,5011
H7,2,-4994,-4994,5011
F7,3,-4499,-4994,5011
H7,2,-4499,-4499,5011
F8,3,-4994,-4499,5011
H7,2,-4499,-4499,5011
F10,3,-4988,-4499,5011
H7,2,-4499,-4499,5011
F11,3,-4993,-4499,5011
H7,2,-4499,-4499,5011
F12,3,-4994,-4499,5011
H7,2,-4499,-4499,5011
F13,3,-4998,-4499,5011
H7,2,-4499,-4499,5011
G6,3,-4999,-4499,5011
H7,2,-4499,-4499,5011
G7,3,-4949,-4499,5011
H7,2,-4499,-4499,5011
G13,3,-4998,-4499,5011
H7,2,-4499,-4499,5011
H5,3,-4999,-4499,5011
H7,2,-4499,-4499,5011
H6,3,-4949,-4499,5011
H7,2,-4499,-4499,5011
H12,3,-4994,-4499,5011
H7,2,-4499,-4499,5011
H13,3,-4994,-4499,5011
H7,2,-4499,-4499,5011
I5,3,-4999,-4499,5011
H7,2,-4499,-4499,5011
I11,3,-4998,-4499,5011
H7,2,-4499,-4499,5011
I12,3,-4999,-4499,5011
H7,2,-4499,-4499,5011
J5,3,-4994,-4499,5011
H7,2,-4499,-4499,5011
J6,3,-4984,-4499,5011
H7,2,-4499,-4499,5011
J7,3,-4978,-4499,5011
H7,2,-4499,-4499,5011
J10,3,-4949,-4499,5011
H7,2,-4499,-4499,5011
J11,3,-4499,-4499,5011
H7,2,-4499,-4499,5011
K5,3,-4989,-4499,5011
H7,2,-4499,-4499,5011
K9,3,-4949,-4499,5011
H7,2,-4499,-4499,5011
K10,3,-4999,-4499,5011
H7,2,-4499,-4499,5011
L5,3,-4994,-4499,5011
H7,2,-4499,-4499,5011
L7,3,5011,-4499,5011
H7,2,5011,-4499,5011
K6,1,5011,-49505,5011
H12,2,-Infinity,-49505,5011
D8,3,0,-49505,5011
H12,2,0,0,5011
D9,3,-4,0,5011
H12,2,0,0,5011
D10,3,0,0,5011
H12,2,0,0,5011
E8,3,0,0,5011
H12,2,0,0,5011
E10,3,0,0,5011
H12,2,0,0,5011
F7,3,495,0,5011
H12,2,495,495,5011
F8,3,0,495,5011
H12,2,495,495,5011
F10,3,6,495,5011
H12,2,495,495,5011
F11,3,1,495,5011
H12,2,495,495,5011
F12,3,-4,495,5011
H12,2,495,495,5011
F13,3,-4,495,5011
H12,2,495,495,5011
G7,3,45,495,5011
H12,2,495,495,5011
G13,3,-4,495,5011
H12,2,495,495,5011
H5,3,-5,495,5011
H12,2,495,495,5011
H6,3,45,495,5011
H12,2,495,495,5011
H7,3,2,495,5011
H12,2,495,495,5011
H13,3,0,495,5011
H12,2,495,495,5011
I5,3,-5,495,5011
H12,2,495,495,5011
I11,3,-4,495,5011
H12,2,495,495,5011
I12,3,-5,495,5011
H12,2,495,495,5011
I13,3,-5,495,5011
H12,2,495,495,5011
J5,3,0,495,5011
H12,2,495,495,5011
J6,3,10,495,5011
H12,2,495,495,5011
J7,3,56,495,5011
H12,2,495,495,5011
J10,3,45,495,5011
H12,2,495,495,5011
J11,3,495,495,5011
H12,2,495,495,5011
K5,3,5,495,5011
H12,2,495,495,5011
K9,3,45,495,5011
H12,2,495,495,5011
K10,3,-5,495,5011
H12,2,495,495,5011
L5,3,0,495,5011
H12,2,495,495,5011
L7,3,10005,495,5011
H12,2,10005,495,5011
K6,1,5011,-49505,5011
H13,2,-Infinity,-49505,5011
D8,3,6,-49505,5011
H13,2,6,6,5011
D9,3,2,6,5011
H13,2,6,6,5011
D10,3,6,6,5011
H13,2,6,6,5011
E8,3,6,6,5011
H13,2,6,6,5011
E10,3,6,6,5011
H13,2,6,6,5011
F7,3,501,6,5011
H13,2,501,501,5011
F8,3,6,501,5011
H13,2,501,501,5011
F10,3,12,501,5011
H13,2,501,501,5011
F11,3,3,501,5011
H13,2,501,501,5011
F12,3,6,501,5011
H13,2,501,501,5011
F13,3,2,501,5011
H13,2,501,501,5011
G7,3,51,501,5011
H13,2,501,501,5011
G13,3,2,501,5011
H13,2,501,501,5011
G14,3,1,501,5011
H13,2,501,501,5011
H5,3,1,501,5011
H13,2,501,501,5011
H6,3,51,501,5011
H13,2,501,501,5011
H7,3,8,501,5011
H13,2,501,501,5011
H12,3,6,501,5011
H13,2,501,501,5011
H14,3,1,501,5011
H13,2,501,501,5011
I5,3,1,501,5011
H13,2,501,501,5011
I11,3,2,501,5011
H13,2,501,501,5011
I12,3,1,501,5011
H13,2,501,501,5011
I13,3,1,501,5011
H13,2,501,501,5011
I14,3,1,501,5011
H13,2,501,501,5011
J5,3,6,501,5011
H13,2,501,501,5011
J6,3,16,501,5011
H13,2,501,501,5011
J7,3,62,501,5011
H13,2,501,501,5011
J10,3,51,501,5011
H13,2,501,501,5011
J11,3,501,501,5011
H13,2,501,501,5011
K5,3,11,501,5011
H13,2,501,501,5011
K9,3,51,501,5011
H13,2,501,501,5011
K10,3,1,501,5011
H13,2,501,501,5011
L5,3,6,501,5011
H13,2,501,501,5011
L7,3,10011,501,5011
H13,2,10011,501,5011
K6,1,5011,-49505,5011
I5,2,-Infinity,-49505,5011
D8,3,5,-49505,5011
I5,2,5,5,5011
D9,3,1,5,5011
I5,2,5,5,5011
D10,3,5,5,5011
I5,2,5,5,5011
E8,3,5,5,5011
I5,2,5,5,5011
E10,3,5,5,5011
I5,2,5,5,5011
F7,3,500,5,5011
I5,2,500,500,5011
F8,3,5,500,5011
I5,2,500,500,5011
F10,3,11,500,5011
I5,2,500,500,5011
F11,3,6,500,5011
I5,2,500,500,5011
F12,3,5,500,5011
I5,2,500,500,5011
F13,3,1,500,5011
I5,2,500,500,5011
G7,3,50,500,5011
I5,2,500,500,5011
G13,3,1,500,5011
I5,2,500,500,5011
H4,3,0,500,5011
I5,2,500,500,5011
H5,3,0,500,5011
I5,2,500,500,5011
H6,3,50,500,5011
I5,2,500,500,5011
H7,3,7,500,5011
I5,2,500,500,5011
H12,3,5,500,5011
I5,2,500,500,5011
H13,3,5,500,5011
I5,2,500,500,5011
I4,3,0,500,5011
I5,2,500,500,5011
I11,3,1,500,5011
I5,2,500,500,5011
I12,3,0,500,5011
I5,2,500,500,5011
J4,3,0,500,5011
I5,2,500,500,5011
J5,3,5,500,5011
I5,2,500,500,5011
J6,3,11,500,5011
I5,2,500,500,5011
J7,3,61,500,5011
I5,2,500,500,5011
J10,3,50,500,5011
I5,2,500,500,5011
J11,3,500,500,5011
I5,2,500,500,5011
K5,3,10,500,5011
I5,2,500,500,5011
K9,3,50,500,5011
I5,2,500,500,5011
K10,3,0,500,5011
I5,2,500,500,5011
L5,3,5,500,5011
I5,2,500,500,5011
L7,3,10010,500,5011
I5,2,10010,500,5011
K6,1,5011,-49505,5011
I11,2,-Infinity,-49505,5011
D8,3,-45,-49505,5011
I11,2,-45,-45,5011
D9,3,-49,-45,5011
I11,2,-45,-45,5011
D10,3,-45,-45,5011
I11,2,-45,-45,5011
E8,3,-45,-45,5011
I11,2,-45,-45,5011
E10,3,-45,-45,5011
I11,2,-45,-45,5011
F7,3,450,-45,5011
I11,2,450,450,5011
F8,3,-45,450,5011
I11,2,450,450,5011
F10,3,-39,450,5011
I11,2,450,450,5011
F11,3,456,450,5011
I11,2,456,456,5011
F12,3,-45,456,5011
I11,2,456,456,5011
F13,3,-49,456,5011
I11,2,456,456,5011
G7,3,0,456,5011
I11,2,456,456,5011
G13,3,-49,456,5011
I11,2,456,456,5011
H5,3,-50,456,5011
I11,2,456,456,5011
H6,3,0,456,5011
I11,2,456,456,5011
H7,3,-43,456,5011
I11,2,456,456,5011
H12,3,-45,456,5011
I11,2,456,456,5011
H13,3,-45,456,5011
I11,2,456,456,5011
I5,3,-50,456,5011
I11,2,456,456,5011
I12,3,-50,456,5011
I11,2,456,456,5011
J5,3,-45,456,5011
I11,2,456,456,5011
J6,3,-35,456,5011
I11,2,456,456,5011
J7,3,11,456,5011
I11,2,456,456,5011
J10,3,0,456,5011
I11,2,456,456,5011
J11,3,950,456,5011
I11,2,950,950,5011
J12,3,-50,950,5011
I11,2,950,950,5011
K5,3,-40,950,5011
I11,2,950,950,5011
K9,3,0,950,5011
I11,2,950,950,5011
K10,3,-50,950,5011
I11,2,950,950,5011
L5,3,-45,950,5011
I11,2,950,950,5011
L7,3,9960,950,5011
I11,2,9960,950,5011
K6,1,5011,-49505,5011
I12,2,-Infinity,-49505,5011
D8,3,5,-49505,5011
I12,2,5,5,5011
D9,3,1,5,5011
I12,2,5,5,5011
D10,3,5,5,5011
I12,2,5,5,5011
E8,3,5,5,5011
I12,2,5,5,5011
E10,3,5,5,5011
I12,2,5,5,5011
F7,3,500,5,5011
I12,2,500,500,5011
F8,3,5,500,5011
I12,2,500,500,5011
F10,3,11,500,5011
I12,2,500,500,5011
F11,3,6,500,5011
I12,2,500,500,5011
F12,3,5,500,5011
I12,2,500,500,5011
F13,3,1,500,5011
I12,2,500,500,5011
G7,3,50,500,5011
I12,2,500,500,5011
G13,3,1,500,5011
I12,2,500,500,5011
H5,3,0,500,5011
I12,2,500,500,5011
H6,3,50,500,5011
I12,2,500,500,5011
H7,3,7,500,5011
I12,2,500,500,5011
H12,3,1,500,5011
I12,2,500,500,5011
H13,3,5,500,5011
I12,2,500,500,5011
I5,3,0,500,5011
I12,2,500,500,5011
I11,3,1,500,5011
I12,2,500,500,5011
I13,3,0,500,5011
I12,2,500,500,5011
J5,3,5,500,5011
I12,2,500,500,5011
J6,3,15,500,5011
I12,2,500,500,5011
J7,3,61,500,5011
I12,2,500,500,5011
J10,3,50,500,5011
I12,2,500,500,5011
J11,3,500,500,5011
I12,2,500,500,5011
J12,3,0,500,5011
I12,2,500,500,5011
J13,3,0,500,5011
I12,2,500,500,5011
K5,3,10,500,5011
I12,2,500,500,5011
K9,3,50,500,5011
I12,2,500,500,5011
K10,3,0,500,5011
I12,2,500,500,5011
L5,3,5,500,5011
I12,2,500,500,5011
L7,3,10010,500,5011
I12,2,10010,500,5011
K6,1,5011,-49505,5011
J5,2,-Infinity,-49505,5011
D8,3,1,-49505,5011
J5,2,1,1,5011
D9,3,-3,1,5011
J5,2,1,1,5011
D10,3,1,1,5011
J5,2,1,1,5011
E8,3,1,1,5011
J5,2,1,1,5011
E10,3,1,1,5011
J5,2,1,1,5011
F7,3,496,1,5011
J5,2,496,496,5011
F8,3,1,496,5011
